partType,name,image,url,type
cooler,ID-COOLING IS-55 Black 54.6 CFM CPU Cooler (IS-55 Black),https://m.media-amazon.com/images/I/414PpcxZBfL.jpg,https://pcpartpicker.com/product/7pjBD3/id-cooling-is-55-black-546-cfm-cpu-cooler-is-55-black,air
cooler,Deepcool AG620 BK ARGB 67.88 CFM CPU Cooler (R-AG620-BKANMN-G-2),https://cdna.pcpartpicker.com/static/forever/images/product/ec2a661534171f89b5307f655fb0d201.256p.jpg,https://pcpartpicker.com/product/MkFbt6/deepcool-ag620-bk-argb-6788-cfm-cpu-cooler-r-ag620-bkanmn-g-2,air
cooler,be quiet! Pure Rock LP CPU Cooler (BK034),https://cdna.pcpartpicker.com/static/forever/images/product/7023a0631b1f27739ac6d15b4d41d6db.256p.jpg,https://pcpartpicker.com/product/vgYmP6/be-quiet-pure-rock-lp-cpu-cooler-bk034,air
cooler,Thermaltake UX100 38.82 CFM CPU Cooler (CL-P064-AL12SW-A),https://cdna.pcpartpicker.com/static/forever/images/product/80d55b70d8963a172fb456dc4e52540c.256p.jpg,https://pcpartpicker.com/product/QFtKHx/thermaltake-ux100-3882-cfm-cpu-cooler-cl-p064-al12sw-a,air
cooler,Thermalright Assassin X Refined SE ARGB 66.17 CFM CPU Cooler (AX120 SE ARGB WHITE-D2),https://m.media-amazon.com/images/I/41rZHNYisPL.jpg,https://pcpartpicker.com/product/vHH7YJ/thermalright-assassin-x-refined-se-argb-6617-cfm-cpu-cooler-ax120-se-argb-white-d2,air
cooler,Thermalright Peerless Assassin 120 White ARGB 66.17 CFM CPU Cooler (PA120 White ARGB-A),https://m.media-amazon.com/images/I/41MMKLouhDS.jpg,https://pcpartpicker.com/product/fWKKHx/thermalright-peerless-assassin-120-white-argb-6617-cfm-cpu-cooler-pa120-white-argb-a,air
cooler,Thermalright AXP90-X47 42.58 CFM CPU Cooler (AXP90-X47 WHITE),https://m.media-amazon.com/images/I/41gUehB84XL.jpg,https://pcpartpicker.com/product/92cG3C/thermalright-axp90-x47-4258-cfm-cpu-cooler-axp90-x47-white,air
cooler,ARCTIC Alpine 23 CPU Cooler (ACALP00035A),https://cdna.pcpartpicker.com/static/forever/images/product/3f4e2db365667ee5ddbdb82520762e25.256p.jpg,https://pcpartpicker.com/product/MKBG3C/arctic-alpine-23-cpu-cooler-acalp00035a,air
cooler,StarTech FAN775E 49.37 CFM CPU Cooler (FAN775E),https://m.media-amazon.com/images/I/41wUDZznUZL.jpg,https://pcpartpicker.com/product/dPBv6h/startech-cpu-cooler-fan775e,air
cooler,Noctua NH-U14S 82.52 CFM CPU Cooler (NH-U14S),https://cdna.pcpartpicker.com/static/forever/images/product/356776b12b7cb2e8c1368bbba0858a81.med.256p.jpg,https://pcpartpicker.com/product/DMjG3C/noctua-nh-u14s-8252-cfm-cpu-cooler-nh-u14s,air
cooler,Thermalright Assassin X 90 SE 43 CFM CPU Cooler (AX90 SE),https://m.media-amazon.com/images/I/41QsZERVdtL.jpg,https://pcpartpicker.com/product/9v3NnQ/thermalright-assassin-x-90-se-43-cfm-cpu-cooler-ax90-se,air
cooler,Cooler Master Hyper 212 Spectrum V3 71.93 CFM CPU Cooler (RR-S4NA-17PA-R1),https://m.media-amazon.com/images/I/41-sivENNEL.jpg,https://pcpartpicker.com/product/jgbRsY/cooler-master-hyper-212-spectrum-v3-7193-cfm-cpu-cooler-rr-s4na-17pa-r1,air
cooler,ARCTIC Freezer 34 eSports DUO CPU Cooler (ACFRE00075A),https://cdna.pcpartpicker.com/static/forever/images/product/51025144d03095be4632b13edfec38c1.256p.jpg,https://pcpartpicker.com/product/PxtKHx/arctic-freezer-34-esports-duo-cpu-cooler-acfre00075a,air
cooler,Thermalright Peerless Assassin 120 Black 66.17 CFM CPU Cooler (PA120 Black),https://m.media-amazon.com/images/I/41TOck4ZY5L.jpg,https://pcpartpicker.com/product/YxVmP6/thermalright-peerless-assassin-120-black-6617-cfm-cpu-cooler-pa120-black,air
cooler,be quiet! Dark Rock Slim CPU Cooler (BK024),https://cdna.pcpartpicker.com/static/forever/images/product/e54422fa9f63e8876b7bf51ef19ddb13.256p.jpg,https://pcpartpicker.com/product/krxbt6/be-quiet-dark-rock-slim-cpu-cooler-bk024,air
cooler,Deepcool AG500 BK ARGB 67.88 CFM CPU Cooler (AG500 BK ARGB),https://cdna.pcpartpicker.com/static/forever/images/product/47608bcadf43d3cfdcbd0d65401fe12a.256p.jpg,https://pcpartpicker.com/product/pHfnTW/deepcool-ag500-bk-argb-6788-cfm-cpu-cooler-ag500-bk-argb,air
cooler,Noctua NH-L9a-AM4 chromax.black 33.8 CFM CPU Cooler (NH-L9a-AM4 chromax.black),https://m.media-amazon.com/images/I/419VnDiR9tL.jpg,https://pcpartpicker.com/product/HZXYcf/noctua-nh-l9a-am4-chromaxblack-338-cfm-cpu-cooler-nh-l9a-am4-chromaxblack,air
cooler,Cooler Master Hyper 212 Halo 51.88 CFM CPU Cooler (RR-S4WW-20PA-R1),https://cdna.pcpartpicker.com/static/forever/images/product/1ffb7433a49469d3f23aec21d63041d9.256p.jpg,https://pcpartpicker.com/product/vmGhP6/cooler-master-hyper-212-halo-5188-cfm-cpu-cooler-rr-s4ww-20pa-r1,air
cooler,ARCTIC Freezer 7 X CO CPU Cooler (ACFRE00085A),https://cdna.pcpartpicker.com/static/forever/images/product/35d957902577f816971b98902de228a9.256p.jpg,https://pcpartpicker.com/product/p2LwrH/arctic-freezer-7-x-co-cpu-cooler-acfre00085a,air
cooler,Thermalright Assassin King SE 66.17 CFM CPU Cooler (AK120 SE-d6),https://m.media-amazon.com/images/I/41g9E3Ql8JL.jpg,https://pcpartpicker.com/product/RkC48d/thermalright-assassin-king-se-6617-cfm-cpu-cooler-ak120-se-d6,air
cooler,Noctua NH-L9A-AM5 33.84 CFM CPU Cooler (NH-L9A-AM5),https://cdna.pcpartpicker.com/static/forever/images/product/e34aa9b26728023fbd3919e021729b44.256p.jpg,https://pcpartpicker.com/product/qwrqqs/noctua-nh-l9a-am5-3384-cfm-cpu-cooler-nh-l9a-am5,air
cooler,Deepcool AK500 68.99 CFM CPU Cooler (R-AK500-BKNNMT-G),https://cdna.pcpartpicker.com/static/forever/images/product/da5cdeafbe85096ba562ef59fa4c693f.256p.jpg,https://pcpartpicker.com/product/JN8bt6/deepcool-ak500-6899-cfm-cpu-cooler-r-ak500-bknnmt-g,air
cooler,IceGiant ProSiphon Elite CPU Cooler (ProSiphon Elite),https://cdna.pcpartpicker.com/static/forever/images/product/becd1c31adb1bd2c5811da24339430e2.256p.jpg,https://pcpartpicker.com/product/Py6p99/icegiant-prosiphon-elite-cpu-cooler-prosiphon-elite,air
cooler,Deepcool GAMMAXX GT A-RGB 64.5 CFM CPU Cooler (DP-MCH4-GMX-GT-ARGB),https://cdna.pcpartpicker.com/static/forever/images/product/b3c1c02c022ed5e0a893616ec10e9134.256p.jpg,https://pcpartpicker.com/product/gbQfrH/deepcool-gammaxx-gt-a-rgb-645-cfm-cpu-cooler-dp-mch4-gmx-gt-argb,air
cooler,Noctua NH-L12 Ghost S1 37.8 CFM CPU Cooler (NH-L12 Ghost S1),https://m.media-amazon.com/images/I/41DBGTctKJL.jpg,https://pcpartpicker.com/product/bq848d/noctua-nh-l12-ghost-s1-378-cfm-cpu-cooler-nh-l12-ghost-s1,air
cooler,Thermalright AXP90-X47 42.58 CFM CPU Cooler (AXP90-X47 FULL),https://m.media-amazon.com/images/I/51HeMe5HJmL.jpg,https://pcpartpicker.com/product/RYFbt6/thermalright-axp90-x47-4258-cfm-cpu-cooler-axp90-x47-full,air
cooler,Thermalright AXP90-X36 42.58 CFM CPU Cooler (AXP90-X36),https://m.media-amazon.com/images/I/41Hsrx24RFL.jpg,https://pcpartpicker.com/product/8b92FT/thermalright-axp90-x36-4258-cfm-cpu-cooler-axp90-x36,air
cooler,Scythe Fuma 2 Rev.B 39.44 CFM CPU Cooler (SCFM-2100),https://m.media-amazon.com/images/I/513-eMofZZL.jpg,https://pcpartpicker.com/product/D3Gbt6/scythe-fuma-2-revb-3944-cfm-cpu-cooler-scfm-2100,air
cooler,be quiet! Shadow Rock 3 CPU Cooler (BK004),https://cdna.pcpartpicker.com/static/forever/images/product/593c9dac064f6422530ea5e818fbff7c.256p.jpg,https://pcpartpicker.com/product/zLbCmG/be-quiet-shadow-rock-3-cpu-cooler-bk004,air
cooler,Thermaltake Gravity i2 31.34 CFM CPU Cooler (CLP0556-D),https://m.media-amazon.com/images/I/51r8krEyBZL.jpg,https://pcpartpicker.com/product/2G38TW/thermaltake-cpu-cooler-clp0556d,air
cooler,Deepcool GAMMAXX GTE V2 64.5 CFM CPU Cooler (DP-MCH4-GMX-GTEV2),https://cdna.pcpartpicker.com/static/forever/images/product/b3255d5f89655429300caed3abff0010.256p.jpg,https://pcpartpicker.com/product/fNLwrH/deepcool-gammaxx-gte-v2-645-cfm-cpu-cooler-dp-mch4-gmx-gtev2,air
cooler,Deepcool AK500 WH 68.99 CFM CPU Cooler (R-AK500-WHNNMT-G),https://cdna.pcpartpicker.com/static/forever/images/product/b0bf832d4b826860ac24787be6086941.256p.jpg,https://pcpartpicker.com/product/p3cG3C/deepcool-ak500-wh-6899-cfm-cpu-cooler-r-ak500-whnnmt-g,air
cooler,Thermaltake UX200 SE ARGB 62.72 CFM CPU Cooler (CL-P105-AL12SW-A),https://m.media-amazon.com/images/I/41vxvxQ7oYL.jpg,https://pcpartpicker.com/product/G3pzK8/thermaltake-ux200-se-argb-6272-cfm-cpu-cooler-cl-p105-al12sw-a,air
cooler,Scythe Mugen 5 Black Edition Rev.C 67.62 CFM CPU Cooler (SCMG-5200BE),https://m.media-amazon.com/images/I/41lHDBCdhAL.jpg,https://pcpartpicker.com/product/wrDQzy/scythe-mugen-5-black-edition-revc-6762-cfm-cpu-cooler-scmg-5200be,air
cooler,NZXT T120 78.02 CFM CPU Cooler (RC-TN120-B1),https://cdna.pcpartpicker.com/static/forever/images/product/fd8aa4a6f3550174ce9a13cc78b853d6.256p.jpg,https://pcpartpicker.com/product/Lpytt6/nzxt-t120-7802-cfm-cpu-cooler-rc-tn120-b1,air
cooler,ARCTIC Alpine 17 CPU Cooler (ACALP00040A),https://cdna.pcpartpicker.com/static/forever/images/product/6f6e72d3f900e592f78ea9a58fc0fc7b.256p.jpg,https://pcpartpicker.com/product/YRWzK8/arctic-alpine-17-cpu-cooler-acalp00040a,air
cooler,Noctua NH-C14S 82.52 CFM CPU Cooler (NH-C14S),https://cdna.pcpartpicker.com/static/forever/images/product/224a71c7ddb83507e50721fd3424e7f7.256p.jpg,https://pcpartpicker.com/product/kykwrH/noctua-nh-c14s-8252-cfm-cpu-cooler-nh-c14s,air
cooler,ARCTIC Alpine 23 CO CPU Cooler (ACALP00036A),https://cdna.pcpartpicker.com/static/forever/images/product/673d40c4176d76373fb262aaf428b235.256p.jpg,https://pcpartpicker.com/product/wFt9TW/arctic-alpine-23-co-cpu-cooler-acalp00036a,air
cooler,Deepcool AG620 67.88 CFM CPU Cooler (R-AG620-BKNNMN-G-1),https://m.media-amazon.com/images/I/41AdDZge9vL.jpg,https://pcpartpicker.com/product/GCjBD3/deepcool-ag620-6788-cfm-cpu-cooler-r-ag620-bknnmn-g-1,air
cooler,ARCTIC Freezer 34 eSports DUO CPU Cooler (ACFRE00060A),https://cdna.pcpartpicker.com/static/forever/images/product/1f017bc0f64eb7bdf027badcdf9c6376.256p.jpg,https://pcpartpicker.com/product/dmXnTW/arctic-freezer-34-esports-duo-cpu-cooler-acfre00060a,air
cooler,Thermaltake Gravity i3 56.84 CFM CPU Cooler (CL-P094-AL09WT-A),https://cdna.pcpartpicker.com/static/forever/images/product/6e93a37b1f86b26e368bf5c79ba0a0cd.256p.jpg,https://pcpartpicker.com/product/kvt9TW/thermaltake-gravity-i3-5684-cfm-cpu-cooler-cl-p094-al09wt-a,air
cooler,Thermalright Silver Soul 135 82 CFM CPU Cooler (Silver Soul 135 BLACK-D2),https://m.media-amazon.com/images/I/41WP6CUSJGL.jpg,https://pcpartpicker.com/product/sRPQzy/thermalright-silver-soul-135-82-cfm-cpu-cooler-silver-soul-135-black-d2,air
cooler,Alpenföhn BLACK RIDGE 47.1 CFM CPU Cooler (84000000156),https://cdna.pcpartpicker.com/static/forever/images/product/2e955f89d5132d05c274243774e88ac3.256p.jpg,https://pcpartpicker.com/product/MCx2FT/alpenfohn-black-ridge-471-cfm-cpu-cooler-84000000156,air
cooler,Deepcool AS500 Plus 70.81 CFM CPU Cooler (R-AS500-BKNLMP-G),https://cdna.pcpartpicker.com/static/forever/images/product/f4518033202ba3261d46b73581ea3bd4.256p.jpg,https://pcpartpicker.com/product/dL92FT/deepcool-as500-plus-7081-cfm-cpu-cooler-r-as500-bknlmp-g,air
cooler,Cooler Master Hyper 212 EVO V2 62 CFM CPU Cooler (RR-2V2E-18PK-R1),https://cdna.pcpartpicker.com/static/forever/images/product/6a4bd7668f5b99c34773f0eab64b9666.256p.jpg,https://pcpartpicker.com/product/gmbCmG/cooler-master-hyper-212-evo-v2-62-cfm-cpu-cooler-rr-2v2e-18pk-r1,air
cooler,Thermalright Burst Assassin ARGB 66.17 CFM CPU Cooler (BA120 ARGB),https://m.media-amazon.com/images/I/41zKWwbaLRL.jpg,https://pcpartpicker.com/product/L6wypg/thermalright-burst-assassin-argb-6617-cfm-cpu-cooler-ba120-argb,air
cooler,ARCTIC Freezer i35 A-RGB CPU Cooler (ACFRE00104A),https://cdna.pcpartpicker.com/static/forever/images/product/a094d4a8a922f6d7d87006cdb75714b9.256p.jpg,https://pcpartpicker.com/product/XwH7YJ/arctic-freezer-i35-a-rgb-cpu-cooler-acfre00104a,air
cooler,Thermalright Silver Soul 110 54 CFM CPU Cooler (SS110 BLACK),https://m.media-amazon.com/images/I/41lkEno4oGL.jpg,https://pcpartpicker.com/product/Lvytt6/thermalright-silver-soul-110-54-cfm-cpu-cooler-ss110-black,air
cooler,ENDORFY Fera 5 CPU Cooler (EY3A005),https://cdna.pcpartpicker.com/static/forever/images/product/638f83e2b668cb90893441d2af3bebab.256p.jpg,https://pcpartpicker.com/product/DykH99/endorfy-fera-5-cpu-cooler-ey3a005,air
cooler,Scythe Mugen 5 Rev. B 51.17 CFM CPU Cooler (SCMG-5100),https://m.media-amazon.com/images/I/513XTawetRL.jpg,https://pcpartpicker.com/product/8GBrxr/scythe-mugen-5-rev-b-5117-cfm-cpu-cooler-scmg-5100,air
cooler,Cooler Master A71C 38.99 CFM CPU Cooler (RR-A71C-18PA-R1),https://cdna.pcpartpicker.com/static/forever/images/product/0ce4064cacb30fd6175fa4f89978f57f.256p.jpg,https://pcpartpicker.com/product/8HrYcf/cooler-master-a71c-3899-cfm-cpu-cooler-rr-a71c-18pa-r1,air
cooler,ID-COOLING IS-47-XT 46 CFM CPU Cooler (IS-47-XT),https://m.media-amazon.com/images/I/415xEknFdLL.jpg,https://pcpartpicker.com/product/zPn9TW/id-cooling-is-47-xt-46-cfm-cpu-cooler-is-47-xt,air
cooler,Noctua NH-P1 Fanless CPU Cooler (NH-P1),https://cdna.pcpartpicker.com/static/forever/images/product/9bf88a0725d8d9b4e3a5b10e4bebeeab.256p.jpg,https://pcpartpicker.com/product/TWBG3C/noctua-nh-p1-fanless-cpu-cooler-nh-p1,air
cooler,ID-COOLING IS-55 ARGB 54.6 CFM CPU Cooler (IS-55 ARGB),https://m.media-amazon.com/images/I/4161HI5bM4L.jpg,https://pcpartpicker.com/product/JbbTwP/id-cooling-is-55-argb-546-cfm-cpu-cooler-is-55-argb,air
cooler,Thermalright FT120 82 CFM CPU Cooler (FT120),https://m.media-amazon.com/images/I/51UEchpUJcL.jpg,https://pcpartpicker.com/product/K6sV3C/thermalright-ft120-82-cfm-cpu-cooler-ft120,air
cooler,Noctua NH-U14S TR4-SP3 82.52 CFM CPU Cooler (NH-U14S TR4-SP3),https://cdna.pcpartpicker.com/static/forever/images/product/c1fedefbac0407a69d22cb532318dea5.256p.jpg,https://pcpartpicker.com/product/nCNypg/noctua-nh-u14s-tr4-sp3-8252-cfm-cpu-cooler-nh-u14s-tr4-sp3,air
cooler,Cooler Master I30 31 CFM CPU Cooler (RH-I30-26FK-R1),https://m.media-amazon.com/images/I/41tUXRgwstL.jpg,https://pcpartpicker.com/product/JKFKHx/cooler-master-i30-31-cfm-cpu-cooler-rh-i30-26fk-r1,air
cooler,Thermalright SI-100 72.37 CFM CPU Cooler (SI-100 BLACK),https://m.media-amazon.com/images/I/41VcxNI+w8L.jpg,https://pcpartpicker.com/product/LHGhP6/thermalright-si-100-7237-cfm-cpu-cooler-si-100-black,air
cooler,Thermalright AXP120-X67 59 CFM CPU Cooler (AXP120-X67 BLACK ARGB),https://m.media-amazon.com/images/I/41OtP6FKlkL.jpg,https://pcpartpicker.com/product/qBnypg/thermalright-axp120-x67-59-cfm-cpu-cooler-axp120-x67-black-argb,air
cooler,Thermalright Assassin X Refined SE 66.17 CFM CPU Cooler (AX120SE WHITE),https://m.media-amazon.com/images/I/41QTQ85tENL.jpg,https://pcpartpicker.com/product/r6qrxr/thermalright-assassin-x-refined-se-6617-cfm-cpu-cooler-ax120se-white,air
cooler,ARCTIC Freezer A35 A-RGB CPU Cooler (ACFRE00115A),https://cdna.pcpartpicker.com/static/forever/images/product/a094d4a8a922f6d7d87006cdb75714b9.256p.jpg,https://pcpartpicker.com/product/v9XJ7P/arctic-freezer-a35-a-rgb-cpu-cooler-acfre00115a,air
cooler,Deepcool AG200 36.75 CFM CPU Cooler (R-AG200-BKNNMN-G),https://cdna.pcpartpicker.com/static/forever/images/product/2a3efa7e128926eada03042cf24e1e6d.256p.jpg,https://pcpartpicker.com/product/Rznypg/deepcool-ag200-3675-cfm-cpu-cooler-r-ag200-bknnmn-g,air
cooler,Thermalright AXP90-X53 42.58 CFM CPU Cooler (AXP90-X53),https://m.media-amazon.com/images/I/41MK7CiqRhL.jpg,https://pcpartpicker.com/product/3g7G3C/thermalright-axp90-x53-4258-cfm-cpu-cooler-axp90-x53,air
cooler,Scythe FUMA 2 51.17 CFM CPU Cooler (SCFM-2000),https://m.media-amazon.com/images/I/51aos+VbkAL.jpg,https://pcpartpicker.com/product/YsHRsY/scythe-fuma-2-5117-cfm-cpu-cooler-scfm-2000,air
cooler,Jonsbo CR-1400 36 CFM CPU Cooler (CR-1400 ARGB Black),https://cdna.pcpartpicker.com/static/forever/images/product/eff4e73dc60de3bdeefae59ebf8d7f3f.256p.jpg,https://pcpartpicker.com/product/7whv6h/jonsbo-cr-1400-36-cfm-cpu-cooler-cr-1400-argb-black,air
cooler,Thermalright AXP90-X47 42.58 CFM CPU Cooler (AXP90-X47),https://m.media-amazon.com/images/I/41B2UGRD2IL.jpg,https://pcpartpicker.com/product/VmTp99/thermalright-axp90-x47-4258-cfm-cpu-cooler-axp90-x47,air
cooler,be quiet! Dark Rock TF 2 CPU Cooler (BK031),https://cdna.pcpartpicker.com/static/forever/images/product/86f71b34e9f91af088d09a4aaac766c2.256p.jpg,https://pcpartpicker.com/product/GTpzK8/be-quiet-dark-rock-tf-2-cpu-cooler-bk031,air
cooler,ID-COOLING SE-226-XT 68.2 CFM CPU Cooler (SE-226-XT BLACK),https://m.media-amazon.com/images/I/51WdkGf5NzL.jpg,https://pcpartpicker.com/product/kt2WGX/id-cooling-se-226-xt-682-cfm-cpu-cooler-se-226-xt-black,air
cooler,Thermalright Frost Spirit 140 V3 BLACK 77.8 CFM CPU Cooler (FS140 V3 BLACK),https://m.media-amazon.com/images/I/51C8pCEh0HL.jpg,https://pcpartpicker.com/product/nf2WGX/thermalright-frost-spirit-140-v3-black-778-cfm-cpu-cooler-fs140-v3-black,air
cooler,Thermalright Assassin King 90 44 CFM CPU Cooler (Assassin King 90-D3),https://m.media-amazon.com/images/I/41s+YkMfsdL.jpg,https://pcpartpicker.com/product/ddstt6/thermalright-assassin-king-90-44-cfm-cpu-cooler-assassin-king-90-d3,air
cooler,Thermaltake TOUGHAIR 510 58.35 CFM CPU Cooler (CL-P075-AL12BL-A),https://cdna.pcpartpicker.com/static/forever/images/product/a6bb7e8974889b9fd6e3a27d2dc737a5.256p.jpg,https://pcpartpicker.com/product/cmH7YJ/thermaltake-5835-cfm-cpu-cooler-cl-p075-al12bl-a,air
cooler,Thermalright SI-100 WHITE ARGB 72.37 CFM CPU Cooler (SI-100 WHITE ARGB),https://m.media-amazon.com/images/I/41opxaxo+7L.jpg,https://pcpartpicker.com/product/GN6NnQ/thermalright-si-100-white-argb-7237-cfm-cpu-cooler-si-100-white-argb,air
cooler,CRYORIG M9a 48.4 CFM CPU Cooler (M9a),https://cdna.pcpartpicker.com/static/forever/images/product/fbd814f76856756dbfeefe36e119f42a.256p.jpg,https://pcpartpicker.com/product/Gqp323/cryorig-cpu-cooler-m9a,air
cooler,Scythe Fuma 3 67.62 CFM CPU Cooler (SCFM-3000),https://cdna.pcpartpicker.com/static/forever/images/product/a099eed81cc4729754f632a86be57d8d.256p.jpg,https://pcpartpicker.com/product/g7pQzy/scythe-fuma-3-6762-cfm-cpu-cooler-scfm-3000,air
cooler,Vetroo V5 52 CFM CPU Cooler (VT-CPU-V5-PK),https://m.media-amazon.com/images/I/41c304s3uLL.jpg,https://pcpartpicker.com/product/jZYmP6/vetroo-v5-52-cfm-cpu-cooler-vt-cpu-v5-pk,air
cooler,Noctua NH-D14 64.95 CFM CPU Cooler (NH-D14),https://cdna.pcpartpicker.com/static/forever/images/product/f56aa3303c9d422e0185a480bd65ac94.256p.jpg,https://pcpartpicker.com/product/46tCmG/noctua-nh-d14-6495-cfm-cpu-cooler-nh-d14,air
cooler,be quiet! Shadow Rock LP 51.4 CFM CPU Cooler (BK002),https://cdna.pcpartpicker.com/static/forever/images/product/319d976fd128a4904bf763c118ba0ae6.256p.jpg,https://pcpartpicker.com/product/9FGj4D/be-quiet-shadow-rock-lp-514-cfm-cpu-cooler-bk002,air
cooler,ARCTIC Alpine 17 CO CPU Cooler (ACALP00041A),https://cdna.pcpartpicker.com/static/forever/images/product/e95e4cfd3c074666b03d6092f739221e.256p.jpg,https://pcpartpicker.com/product/4ZYmP6/arctic-alpine-17-co-cpu-cooler-acalp00041a,air
cooler,be quiet! Pure Rock Slim 35.14 CFM CPU Cooler (BK008),https://cdna.pcpartpicker.com/static/forever/images/product/92035aed93a685dd8cb8432f9d04bd81.256p.jpg,https://pcpartpicker.com/product/hyQRsY/be-quiet-pure-rock-slim-351-cfm-cpu-cooler-bk008,air
cooler,Deepcool AG500 WH ARGB 67.88 CFM CPU Cooler (AG500 WH ARGB),https://cdna.pcpartpicker.com/static/forever/images/product/05ecc3639ae7229411c6b514e9387ff7.256p.jpg,https://pcpartpicker.com/product/tnmmP6/deepcool-ag500-wh-argb-6788-cfm-cpu-cooler-ag500-wh-argb,air
cooler,Deepcool AG300 36.75 CFM CPU Cooler (R-AG300-BKNNMN-G),https://cdna.pcpartpicker.com/static/forever/images/product/f081af159c0c28a944da061775f784a5.256p.jpg,https://pcpartpicker.com/product/wsqPxr/deepcool-ag300-3675-cfm-cpu-cooler-r-ag300-bknnmn-g,air
cooler,Scythe Ninja 5 43.03 CFM CPU Cooler (SCNJ-5000),https://m.media-amazon.com/images/I/41ea2dkadmL.jpg,https://pcpartpicker.com/product/dZ3H99/scythe-ninja-5-4303-cfm-cpu-cooler-scnj-5000,air
cooler,Cooler Master Hyper H410R RGB 34.1 CFM CPU Cooler (RR-H410-20PC-R1),https://cdna.pcpartpicker.com/static/forever/images/product/a0582473757b3e5069a1e77e45382ddf.256p.jpg,https://pcpartpicker.com/product/V4xRsY/cooler-master-hyper-h410r-rgb-341-cfm-cpu-cooler-rr-h410-20pc-r1,air
cooler,NZXT T120 78.02 CFM CPU Cooler (RC-TN120-W1),https://cdna.pcpartpicker.com/static/forever/images/product/6ffb79be2b5a5ce66c77d24fb384aa25.256p.jpg,https://pcpartpicker.com/product/G2pzK8/nzxt-t120-7802-cfm-cpu-cooler-rc-tn120-w1,air
cooler,ID-COOLING SE-914-XT 45.8 CFM CPU Cooler (SE-914-XT Basic),https://m.media-amazon.com/images/I/515uXRom04L.jpg,https://pcpartpicker.com/product/gqxbt6/id-cooling-se-914-xt-458-cfm-cpu-cooler-se-914-xt-basic,air
cooler,Deepcool GAMMAXX 200T 54.25 CFM CPU Cooler (GAMMAXX 200T),https://m.media-amazon.com/images/I/41hha0JttTL.jpg,https://pcpartpicker.com/product/J68H99/deepcool-gammaxx-200t-5425-cfm-cpu-cooler-gammaxx-200t,air
cooler,Deepcool ASSASSIN III 90.37 CFM CPU Cooler (ASSASSIN III),https://cdna.pcpartpicker.com/static/forever/images/product/238cdc7e85e669fb09b3b8caaa092c72.256p.jpg,https://pcpartpicker.com/product/YLsnTW/deepcool-assassin-iii-9037-cfm-cpu-cooler-assassin-iii,air
cooler,ARCTIC Freezer A35 CPU Cooler (ACFRE00112A),https://cdna.pcpartpicker.com/static/forever/images/product/992e3ae1ab4140931cce18dc106c2e40.256p.jpg,https://pcpartpicker.com/product/xDBG3C/arctic-freezer-a35-cpu-cooler-acfre00112a,air
cooler,Cooler Master MasterAir MA612 Stealth ARGB 62 CFM CPU Cooler (MAP-T6PS-218PA-R1),https://cdna.pcpartpicker.com/static/forever/images/product/8d0961296b5357bea5cba30c34efe565.256p.jpg,https://pcpartpicker.com/product/Tv2WGX/cooler-master-masterair-ma612-stealth-argb-62-cfm-cpu-cooler-map-t6ps-218pa-r1,air
cooler,Thermaltake Gravity A2 46.24 CFM CPU Cooler (CL-P078-AL09WT-A),https://cdna.pcpartpicker.com/static/forever/images/product/d852a8bc814b7647bc959bb95b587688.256p.jpg,https://pcpartpicker.com/product/gPnypg/thermaltake-gravity-a2-4624-cfm-cpu-cooler-cl-p078-al09wt-a,air
cooler,Thermalright Burst Assassin 66.17 CFM CPU Cooler (BA120),https://m.media-amazon.com/images/I/41SeTlPB1YL.jpg,https://pcpartpicker.com/product/GWpzK8/thermalright-burst-assassin-6617-cfm-cpu-cooler-ba120,air
cooler,Deepcool AS500 PLUS WH 70.81 CFM CPU Cooler (R-AS500-WHNLMP-G),https://cdna.pcpartpicker.com/static/forever/images/product/d9d9fab7d14f042b5bb77b38723085fe.256p.jpg,https://pcpartpicker.com/product/7wRYcf/deepcool-as500-plus-wh-7081-cfm-cpu-cooler-r-as500-whnlmp-g,air
cooler,Cooler Master Hyper 622 Halo 51.88 CFM CPU Cooler (RR-D6WW-20PA-R1),https://cdna.pcpartpicker.com/static/forever/images/product/ac48b3707faf04ab9615570b38abad4e.256p.jpg,https://pcpartpicker.com/product/MkDQzy/cooler-master-hyper-622-halo-5188-cfm-cpu-cooler-rr-d6ww-20pa-r1,air
cooler,Intel BXTS15A CPU Cooler (BXTS15A),https://cdna.pcpartpicker.com/static/forever/images/product/280d252d32bb3a756693954f47de8af2.256p.jpg,https://pcpartpicker.com/product/YykwrH/intel-cpu-cooler-bxts15a,air
cooler,Inter-Tech ALSEYE W90 55.65 CFM CPU Cooler (W90),https://m.media-amazon.com/images/I/412ZRQrmLmL.jpg,https://pcpartpicker.com/product/2qHqqs/inter-tech-alseye-w90-5565-cfm-cpu-cooler-w90,air
cooler,Deepcool GAMMAXX 400 V2 64.5 CFM CPU Cooler (DP-MCH4-GMX400V2-BL),https://cdna.pcpartpicker.com/static/forever/images/product/53a5d1db1aded6277f8d74a57d3f1a70.256p.jpg,https://pcpartpicker.com/product/x2JmP6/deepcool-gammaxx-400-v2-645-cfm-cpu-cooler-dp-mch4-gmx400v2-bl,air
