partType,name,image,url,power,size
psu,Silverstone SFX 500 W 80+ Gold Certified Fully Modular SFX Power Supply (SST-SX500-LG),https://cdna.pcpartpicker.com/static/forever/images/product/25aa74d682bfbb478cc7089f30086e4b.256p.jpg,https://pcpartpicker.com/product/vrH48d/silverstone-power-supply-sstsx500lg,500,SFX
psu,be quiet! SFX L Power 500 W 80+ Gold Certified Fully Modular SFX Power Supply (BN214),https://cdna.pcpartpicker.com/static/forever/images/product/933b1005478f139d7caf504efce06dad.256p.jpg,https://pcpartpicker.com/product/vJx2FT/be-quiet-sfx-l-power-500-w-80-gold-certified-fully-modular-sfx-power-supply-bn214,500,SFX
psu,Fractal Design Ion SFX 500G 500 W 80+ Gold Certified Fully Modular SFX Power Supply (FD-PSU-ION-SFX-500G-BK),https://m.media-amazon.com/images/I/41d4XSLwWML.jpg,https://pcpartpicker.com/product/VMCFf7/fractal-design-ion-sfx-l-500-w-80-gold-certified-fully-modular-sfx-power-supply-fd-psu-ion-sfx-500g-bk,500,SFX
psu,Silverstone SX500-G 500 W 80+ Gold Certified Fully Modular SFX Power Supply (SST-SX500-G),https://cdna.pcpartpicker.com/static/forever/images/product/c011e909a23ae134119f5be65fe97630.256p.jpg,https://pcpartpicker.com/product/rBs8TW/silverstone-500w-80-gold-certified-fully-modular-sfx-power-supply-sst-sx500-g,500,SFX
psu,SeaSonic FOCUS SGX 500 W 80+ Gold Certified Fully Modular SFX Power Supply (SSR-500SGX),https://cdna.pcpartpicker.com/static/forever/images/product/8016f90e87c991b45fa23eb4d64b04bd.256p.jpg,https://pcpartpicker.com/product/rRFKHx/seasonic-focus-sgx-500-w-80-gold-certified-fully-modular-sfx-power-supply-ssr-500sgx,500,SFX
psu,SHARKOON SilentStorm 500 W 80+ Gold Certified Fully Modular SFX Power Supply (4044951016419),https://m.media-amazon.com/images/I/51wdz5LHGpL.jpg,https://pcpartpicker.com/product/BpF48d/sharkoon-silentstorm-500w-80-gold-certified-fully-modular-sfx-power-supply-4044951016419,500,SFX
psu,FSP Group Dagger 500 500 W 80+ Gold Certified Fully Modular SFX Power Supply (SDA500),https://m.media-amazon.com/images/I/51DnHFZEYvL.jpg,https://pcpartpicker.com/product/RJn8TW/fsp-group-dagger-500-w-80-gold-certified-fully-modular-sfx-power-supply-dagger500w,500,SFX
psu,Corsair SF600 600 W 80+ Platinum Certified Fully Modular SFX Power Supply (CP-9020182-NA),https://m.media-amazon.com/images/I/41qUzlhfWKL.jpg,https://pcpartpicker.com/product/BtsmP6/corsair-sf600-600-w-80-platinum-certified-fully-modular-sfx-power-supply-cp-9020182-na,600,SFX
psu,Corsair SF600 600 W 80+ Gold Certified Fully Modular SFX Power Supply (CP-9020105-NA),https://m.media-amazon.com/images/I/515IcLW3aZL.jpg,https://pcpartpicker.com/product/CQ648d/corsair-power-supply-cp9020105na,600,SFX
psu,be quiet! SFX L Power 600 W 80+ Gold Certified Fully Modular SFX Power Supply (BN215),https://cdna.pcpartpicker.com/static/forever/images/product/933b1005478f139d7caf504efce06dad.256p.jpg,https://pcpartpicker.com/product/JrHRsY/be-quiet-sfx-l-power-600-w-80-gold-certified-fully-modular-sfx-power-supply-bn215,600,SFX
psu,Thermaltake Toughpower SFX 600W Gold 600 W 80+ Gold Certified Fully Modular SFX Power Supply (PS-STP-0600FPCGUS-G),https://m.media-amazon.com/images/I/51er5e+1oGL.jpg,https://pcpartpicker.com/product/7VdFf7/thermaltake-toughpower-sfx-600w-80-gold-certified-fully-modular-sfx-power-supply-ps-stp-0600fpcgus-g,600,SFX
psu,Silverstone SX600-G 600 W 80+ Gold Certified Fully Modular SFX Power Supply (SST-SX600-G),https://cdna.pcpartpicker.com/static/forever/images/product/4ff3b96bfe7ccbb291ee050adb10c3b5.256p.jpg,https://pcpartpicker.com/product/vQjG3C/silverstone-power-supply-sstsx600g,600,SFX
psu,Athena Power APOLLO 600 600 W 80+ Bronze Certified SFX Power Supply (AP-MP4ATX60FEP8),https://cdna.pcpartpicker.com/static/forever/images/product/562907f79e4b6d919e4c5a0959442660.256p.jpg,https://pcpartpicker.com/product/QMjG3C/athena-power-power-supply-apmp4atx60fep8,600,SFX
psu,FSP Group Dagger 600 600 W 80+ Gold Certified Fully Modular SFX Power Supply (PPA6004301),https://m.media-amazon.com/images/I/41stYOW7Y3L.jpg,https://pcpartpicker.com/product/MV7v6h/fsp-group-dagger-600w-80-gold-certified-fully-modular-sfx-power-supply-ppa6004301,600,SFX
psu,EVGA SuperNOVA 550 GM 550 W 80+ Gold Certified Fully Modular SFX Power Supply (123-GM-0550-Y1),https://cdna.pcpartpicker.com/static/forever/images/product/cec2fcf0b99d1a073248e419f805990e.256p.jpg,https://pcpartpicker.com/product/QgyV3C/evga-supernova-550-gm-550-w-80-gold-certified-fully-modular-sfx-power-supply-123-gm-0550-y1,550,SFX
psu,Cooler Master V550 SFX GOLD 550 W 80+ Gold Certified Fully Modular SFX Power Supply (MPY-5501-SFHAGV-US),https://m.media-amazon.com/images/I/51xaS3ZVigL.jpg,https://pcpartpicker.com/product/3Ht9TW/cooler-master-v-sfx-gold-550-w-80-gold-certified-fully-modular-sfx-power-supply-mpy-5501-sfhagv-us,550,SFX
psu,FSP Group Dagger Pro 550 W 80+ Gold Certified Fully Modular SFX Power Supply (SDA2-550),https://cdna.pcpartpicker.com/static/forever/images/product/491d6c569b8a20b3a4dad0ec962610ad.256p.jpg,https://pcpartpicker.com/product/Ktdrxr/fsp-group-dagger-pro-550-w-80-gold-certified-fully-modular-sfx-power-supply-sda2-550,550,SFX
psu,SeaSonic FOCUS SGX (2021) 550 W 80+ Gold Certified Fully Modular SFX Power Supply (FOCUS SGX-550),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/d7bTwP/seasonic-focus-sgx-2021-550-w-80-gold-certified-fully-modular-sfx-power-supply-focus-sgx-550,550,SFX
psu,Thermaltake Toughpower SFX - TT Premium Edition 550 W 80+ Gold Certified Fully Modular SFX Power Supply (PS-STP-0550FNFAGE-1),https://cdna.pcpartpicker.com/static/forever/images/product/8d88c7ab3a932ca263e9e58a0d131600.256p.jpg,https://pcpartpicker.com/product/TkjRsY/thermaltake-toughpower-sfx-tt-premium-edition-550-w-80-gold-certified-fully-modular-sfx-power-supply-ps-stp-0550fnfage-1,550,SFX
psu,Enermax REVOLUTION SFX 550 W 80+ Gold Certified Fully Modular SFX Power Supply (ERV550SWT),https://images-eu.ssl-images-amazon.com/images/I/41bSOccBd6L.jpg,https://pcpartpicker.com/product/LHL7YJ/enermax-revolution-sfx-550w-80-gold-certified-fully-modular-sfx-power-supply-erv550swt,550,SFX
psu,Lian Li PE 550 W 80+ Gold Certified Fully Modular SFX Power Supply (PE-550),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/9CdFf7/lian-li-pe-550w-80-gold-certified-fully-modular-sfx-power-supply-pe-550,550,SFX
psu,EVGA SuperNOVA 650 GM 650 W 80+ Gold Certified Fully Modular SFX Power Supply (123-GM-0650-Y1),https://cdna.pcpartpicker.com/static/forever/images/product/72d94e57cdd11623fd1696e8ee343952.256p.jpg,https://pcpartpicker.com/product/Fq8j4D/evga-supernova-650-gm-650-w-80-gold-certified-fully-modular-sfx-power-supply-123-gm-0650-y1,650,SFX
psu,Phanteks Revolt SFX 650 W 80+ Gold Certified Fully Modular SFX Power Supply (PH-P650GSF),https://cdna.pcpartpicker.com/static/forever/images/product/ab5f146d3c2f49222f5f09f9a3ccbcb6.256p.jpg,https://pcpartpicker.com/product/N3wmP6/phanteks-revolt-sfx-650-w-80-gold-certified-fully-modular-sfx-power-supply-ph-p650gsf,650,SFX
psu,Fractal Design Ion SFX 650G 650 W 80+ Gold Certified Fully Modular SFX Power Supply (FD-PSU-ION-SFX-650G-BK),https://m.media-amazon.com/images/I/41qz8ybOs5L.jpg,https://pcpartpicker.com/product/GZcRsY/fractal-design-ion-sfx-l-650-w-80-gold-certified-fully-modular-sfx-power-supply-fd-psu-ion-sfx-650g-bk,650,SFX
psu,Cooler Master V650 SFX GOLD 650 W 80+ Gold Certified Fully Modular SFX Power Supply (MPY-6501-SFHAGV-US),https://m.media-amazon.com/images/I/51n+W6Q-ogL.jpg,https://pcpartpicker.com/product/DhRgXL/cooler-master-v650-sfx-gold-650-w-80-gold-certified-fully-modular-sfx-power-supply-mpy-6501-sfhagv-us,650,SFX
psu,SeaSonic FOCUS SGX 650 W 80+ Gold Certified Fully Modular SFX Power Supply (SSR-650SGX),https://cdna.pcpartpicker.com/static/forever/images/product/332544e0e8da6848b9fa83947101de60.256p.jpg,https://pcpartpicker.com/product/mPdxFT/seasonic-focus-sgx-650w-80-gold-certified-fully-modular-sfx-power-supply-ssr-650sgx,650,SFX
psu,FSP Group Dagger Pro 650 W 80+ Gold Certified Fully Modular SFX Power Supply (SDA2-650),https://cdna.pcpartpicker.com/static/forever/images/product/1fe153b2f087d8da28be3cf284d0d68b.256p.jpg,https://pcpartpicker.com/product/hxPgXL/fsp-group-dagger-pro-650-w-80-gold-certified-fully-modular-sfx-power-supply-sda2-650,650,SFX
psu,Silverstone SX650-G 650 W 80+ Gold Certified Fully Modular SFX Power Supply (SST-SX650-G),https://cdna.pcpartpicker.com/static/forever/images/product/8dd0a8fb704d1fedf6b22afd773cff97.256p.jpg,https://pcpartpicker.com/product/2MJkcf/silverstone-650w-80-gold-certified-fully-modular-sfx-power-supply-sst-sx650-g,650,SFX
psu,SeaSonic FOCUS SGX (2021) 650 W 80+ Gold Certified Fully Modular SFX Power Supply (FOCUS SGX-650),https://m.media-amazon.com/images/I/41L9j-d-RLL.jpg,https://pcpartpicker.com/product/PkZ9TW/seasonic-focus-sgx-2021-650-w-80-gold-certified-fully-modular-sfx-power-supply-focus-sgx-650,650,SFX
psu,Thermaltake Toughpower SFX - TT Premium Edition 650 W 80+ Gold Certified Fully Modular SFX Power Supply (PS-STP-0650FNFAGE-1),https://cdna.pcpartpicker.com/static/forever/images/product/a394c8ef0106b65b6cf0c18d39278184.256p.jpg,https://pcpartpicker.com/product/zVDQzy/thermaltake-toughpower-sfx-tt-premium-edition-650-w-80-gold-certified-fully-modular-sfx-power-supply-ps-stp-0650fnfage-1,650,SFX
psu,Enermax REVOLUTION SFX 650 W 80+ Gold Certified Fully Modular SFX Power Supply (ERV650SWT),https://m.media-amazon.com/images/I/415efU+5tWL.jpg,https://pcpartpicker.com/product/DZDJ7P/enermax-revolution-sfx-650w-80-gold-certified-fully-modular-sfx-power-supply-erv650swt,650,SFX
psu,SeaSonic FOCUS SPX (2021) 650 W 80+ Platinum Certified Fully Modular SFX Power Supply (FOCUS-SPX-650-2021),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/nkstt6/seasonic-focus-spx-2021-650-w-80-platinum-certified-fully-modular-sfx-power-supply-focus-spx-650-2021,650,SFX
psu,Corsair SF750 750 W 80+ Platinum Certified Fully Modular SFX Power Supply (CP-9020186-NA),https://m.media-amazon.com/images/I/41XA+O8OFNL.jpg,https://pcpartpicker.com/product/nJrmP6/corsair-750-w-80-platinum-certified-fully-modular-sfx-power-supply-cp-9020186-na,750,SFX
psu,Lian Li SP 750 W 80+ Gold Certified Fully Modular SFX Power Supply (SP750),https://cdna.pcpartpicker.com/static/forever/images/product/7a9dedea22aa3c48ba0ae4effe9b21a3.256p.jpg,https://pcpartpicker.com/product/3ZzhP6/lian-li-sp-750-w-80-gold-certified-fully-modular-sfx-power-supply-sp750,750,SFX
psu,Cooler Master V750 SFX GOLD 750 W 80+ Gold Certified Fully Modular SFX Power Supply (MPY-7501-SFHAGV-US),https://cdna.pcpartpicker.com/static/forever/images/product/cf7a8ae258b039ec78859d56cb2a9564.256p.jpg,https://pcpartpicker.com/product/vr9tt6/cooler-master-v-sfx-gold-750-w-80-gold-certified-fully-modular-sfx-power-supply-mpy-7501-sfhagv-us,750,SFX
psu,EVGA SuperNOVA 750 GM 750 W 80+ Gold Certified Fully Modular SFX Power Supply (123-GM-0750-X1),https://cdna.pcpartpicker.com/static/forever/images/product/35490b181f2cdce037bb131b849c4b3f.256p.jpg,https://pcpartpicker.com/product/HwYmP6/evga-supernova-gm-750-w-80-gold-certified-fully-modular-sfx-power-supply-123-gm-0750-x1,750,SFX
psu,Phanteks Revolt SFX 750 W 80+ Gold Certified Fully Modular SFX Power Supply (PH-P750GSF),https://m.media-amazon.com/images/I/41WeNj9xe+L.jpg,https://pcpartpicker.com/product/Lt3NnQ/phanteks-revolt-sfx-750-w-80-gold-certified-fully-modular-sfx-power-supply-ph-p750gsf,750,SFX
psu,Asus ROG LOKI 750 W 80+ Platinum Certified Fully Modular SFX Power Supply (90YE00N4-B0NA00),https://cdna.pcpartpicker.com/static/forever/images/product/0e997c3c3c311e827733420a531bf5c9.256p.jpg,https://pcpartpicker.com/product/QPM48d/asus-rog-loki-750-w-80-platinum-certified-fully-modular-sfx-power-supply-90ye00n4-b0na00,750,SFX
psu,SeaSonic FOCUS SGX (2021) 750 W 80+ Gold Certified Fully Modular SFX Power Supply (FOCUS SGX-750),https://cdna.pcpartpicker.com/static/forever/images/product/f3bbf99017d293621fbcfb7419d688f8.256p.jpg,https://pcpartpicker.com/product/Jd7G3C/seasonic-focus-sgx-2021-750-w-80-gold-certified-fully-modular-sfx-power-supply-focus-sgx-750,750,SFX
psu,SeaSonic FOCUS SPX (2021) 750 W 80+ Platinum Certified Fully Modular SFX Power Supply (FOCUS-SPX-750-2021),https://cdna.pcpartpicker.com/static/forever/images/product/2cdab139c680398d37160e200e546121.256p.jpg,https://pcpartpicker.com/product/NJZ9TW/seasonic-focus-spx-2021-750-w-80-platinum-certified-fully-modular-sfx-power-supply-focus-spx-750-2021,750,SFX
psu,Cooler Master V750 SFX GOLD 750 W 80+ Gold Certified Fully Modular SFX Power Supply (MPY-7501-SFHAGV-WU),https://cdna.pcpartpicker.com/static/forever/images/product/c4f28da151e816cab55dc880fa959845.256p.jpg,https://pcpartpicker.com/product/JrLFf7/cooler-master-v-sfx-gold-750-w-80-gold-certified-fully-modular-sfx-power-supply-mpy-7501-sfhagv-wu,750,SFX
psu,Silverstone SX750-PT 750 W 80+ Platinum Certified Fully Modular SFX Power Supply (SST-SX750-PT),https://m.media-amazon.com/images/I/41suN4vTHcL.jpg,https://pcpartpicker.com/product/3RLwrH/silverstone-sx-pt-750-w-80-platinum-certified-fully-modular-sfx-power-supply-sst-sx750-pt,750,SFX
psu,FSP Group Dagger Pro 750 W 80+ Gold Certified Fully Modular SFX Power Supply (SDA2-750),https://cdna.pcpartpicker.com/static/forever/images/product/b16b28ef0d13b1b33a2dade081b9edce.256p.jpg,https://pcpartpicker.com/product/CQQcCJ/fsp-group-dagger-pro-750-w-80-gold-certified-fully-modular-sfx-power-supply-sda2-750,750,SFX
psu,Thermaltake Toughpower SFX 750 W 80+ Gold Certified Fully Modular SFX Power Supply (PS-STP-0750FNFAGU-1),https://cdna.pcpartpicker.com/static/forever/images/product/6257c7545f412207e761630e953616d6.256p.jpg,https://pcpartpicker.com/product/Gr92FT/thermaltake-toughpower-sfx-750-w-80-gold-certified-fully-modular-sfx-power-supply-ps-stp-0750fnfagu-1,750,SFX
psu,Lian Li PE 750 W 80+ Platinum Certified Fully Modular SFX Power Supply (PE-750),https://cdna.pcpartpicker.com/static/forever/images/product/1a2c968707a136a2089549a8420819f9.256p.jpg,https://pcpartpicker.com/product/fJM323/lian-li-750w-80-platinum-certified-fully-modular-atx-power-supply-pe-750,750,SFX
psu,Segotep GF 750 W 80+ Gold Certified Fully Modular SFX Power Supply (CP-PSU-ST-GF750-SFX),https://m.media-amazon.com/images/I/51DtXSRsysS.jpg,https://pcpartpicker.com/product/4PM48d/segotep-gf-750-w-80-gold-certified-fully-modular-sfx-power-supply-cp-psu-st-gf750-sfx,750,SFX
psu,Segotep GF 750 W 80+ Gold Certified Fully Modular SFX Power Supply (CP-PSU-ST-GF750-SFX-WT),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/4whv6h/segotep-gf-750-w-80-gold-certified-fully-modular-sfx-power-supply-cp-psu-st-gf750-sfx-wt,750,SFX
psu,FSP Group DAGGER PRO ATX3.0 750 W 80+ Gold Certified Semi-modular SFX Power Supply (SDA2-750 Gen5),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/dnpQzy/fsp-group-dagger-pro-atx30-750-w-80-gold-certified-semi-modular-sfx-power-supply-sda2-750-gen5,750,SFX
psu,Silverstone SFX 800 W 80+ Titanium Certified Fully Modular SFX Power Supply (SST-SX800-LTI),https://cdna.pcpartpicker.com/static/forever/images/product/d2602aa202d913e8fa14f7e91531615c.256p.jpg,https://pcpartpicker.com/product/jbZ2FT/silverstone-sfx-800-w-80-titanium-certified-fully-modular-sfx-power-supply-sst-sx800-lti,800,SFX
psu,Cooler Master V850 SFX GOLD 850 W 80+ Gold Certified Fully Modular SFX Power Supply (MPY-8501-SFHAGV-US),https://cdna.pcpartpicker.com/static/forever/images/product/bd2577c6ecabce9f78526a09410351e0.256p.jpg,https://pcpartpicker.com/product/Q36qqs/cooler-master-v850-sfx-gold-850-w-80-gold-certified-fully-modular-sfx-power-supply-mpy-8501-sfhagv-us,850,SFX
psu,Lian Li SP850 850 W 80+ Gold Certified Fully Modular SFX Power Supply (SP850 White),https://cdna.pcpartpicker.com/static/forever/images/product/1c096a9315345f920e4988fc4eda404e.256p.jpg,https://pcpartpicker.com/product/gFQcCJ/lian-li-sp850-850-w-80-gold-certified-fully-modular-sfx-power-supply-sp850-white,850,SFX
psu,EVGA SuperNOVA 850 GM 850 W 80+ Gold Certified Fully Modular SFX Power Supply (123-GM-0850-X1),https://m.media-amazon.com/images/I/410h-CQ1v0S.jpg,https://pcpartpicker.com/product/pt3gXL/evga-supernova-gm-850-w-80-gold-certified-fully-modular-sfx-power-supply-123-gm-0850-x1,850,SFX
psu,Corsair SF850L 850 W 80+ Gold Certified Fully Modular SFX Power Supply (CP-9020245-NA),https://cdna.pcpartpicker.com/static/forever/images/product/d5e4643306487f67e242fb7fc484f7b8.256p.jpg,https://pcpartpicker.com/product/LxsV3C/corsair-sf850l-850-w-80-gold-certified-fully-modular-sfx-power-supply-cp-9020245-na,850,SFX
psu,Cooler Master V850 SFX GOLD 850 W 80+ Gold Certified Fully Modular SFX Power Supply (MPY-8501-SFHAGV-WU),https://m.media-amazon.com/images/I/41CE6WAn6vS.jpg,https://pcpartpicker.com/product/vJPQzy/cooler-master-v850-sfx-gold-850-w-80-gold-certified-fully-modular-sfx-power-supply-mpy-8501-sfhagv-wu,850,SFX
psu,Asus ROG LOKI 850 W 80+ Platinum Certified Fully Modular SFX Power Supply (90YE00N3-B0NA00),https://cdna.pcpartpicker.com/static/forever/images/product/2e89a572a1cec53c94ae5ca6ea9abb32.256p.jpg,https://pcpartpicker.com/product/FZstt6/asus-rog-loki-850-w-80-platinum-certified-fully-modular-sfx-power-supply-90ye00n3-b0na00,850,SFX
psu,Lian Li SP850 850 W 80+ Gold Certified Fully Modular SFX Power Supply (SP850 Black),https://cdna.pcpartpicker.com/static/forever/images/product/e9b300b7848e40028671ae29d4b07cb8.256p.jpg,https://pcpartpicker.com/product/t9bTwP/lian-li-sp850-850-w-80-gold-certified-fully-modular-sfx-power-supply-sp850-black,850,SFX
psu,Phanteks Revolt SFX 850 W 80+ Platinum Certified Fully Modular SFX Power Supply (PH-P850PSF_02),https://cdna.pcpartpicker.com/static/forever/images/product/b08c7d229c10343a41a220d56b188268.256p.jpg,https://pcpartpicker.com/product/dXHqqs/phanteks-revolt-sfx-850-w-80-platinum-certified-fully-modular-sfx-power-supply-ph-p850psf_02,850,SFX
psu,Silverstone Extreme 850R Platinum 850 W 80+ Platinum Certified Fully Modular SFX Power Supply (SST-EX850R-PM),https://m.media-amazon.com/images/I/41wFco+xUfL.jpg,https://pcpartpicker.com/product/rYPQzy/silverstone-extreme-850r-platinum-850-w-80-platinum-certified-fully-modular-sfx-power-supply-sst-ex850r-pm,850,SFX
psu,Asus ROG LOKI 850 W 80+ Platinum Certified Fully Modular SFX Power Supply (rog-loki-850p-white-sfx-l-gaming),https://cdna.pcpartpicker.com/static/forever/images/product/172e93b51d188a96555a1822af161d81.256p.jpg,https://pcpartpicker.com/product/3w92FT/asus-rog-loki-850-w-80-platinum-certified-fully-modular-sfx-power-supply-rog-loki-850p-white-sfx-l-gaming,850,SFX
psu,FSP Group Dagger Pro 850 W 80+ Gold Certified Fully Modular SFX Power Supply (SDA2-850),https://cdna.pcpartpicker.com/static/forever/images/product/b16b28ef0d13b1b33a2dade081b9edce.256p.jpg,https://pcpartpicker.com/product/cs7G3C/fsp-group-dagger-pro-850-w-80-gold-certified-fully-modular-sfx-power-supply-sda2-850,850,SFX
psu,Thermaltake Toughpower SFX 850 W 80+ Gold Certified Fully Modular SFX Power Supply (PS-STP-0850FNFAGU-1),https://m.media-amazon.com/images/I/51SLyqIDkTL.jpg,https://pcpartpicker.com/product/MLWzK8/thermaltake-toughpower-sfx-850-w-80-gold-certified-fully-modular-sfx-power-supply-ps-stp-0850fnfagu-1,850,SFX
psu,FSP Group DAGGER PRO ATX3.0 850 W 80+ Gold Certified Semi-modular SFX Power Supply (SDA2-850 Gen5),https://m.media-amazon.com/images/I/41+kJraQMAL.jpg,https://pcpartpicker.com/product/Pxgrxr/fsp-group-dagger-pro-atx30-850-w-80-gold-certified-semi-modular-sfx-power-supply-sda2-850-gen5,850,SFX
psu,Asus ROG LOKI 1000 W 80+ Platinum Certified Fully Modular SFX Power Supply (90YE00N1-B0NA00),https://cdna.pcpartpicker.com/static/forever/images/product/d2004ac108e7a38a6b45f549ff3f5a55.256p.jpg,https://pcpartpicker.com/product/tmYmP6/asus-loki-1000-w-80-platinum-certified-fully-modular-sfx-power-supply-90ye00n1-b0na00,1000,SFX
psu,Silverstone SX1000-LPT 1000 W 80+ Platinum Certified Fully Modular SFX Power Supply (SST-SX1000-LPT),https://cdna.pcpartpicker.com/static/forever/images/product/7eb5273ec88fa51b14edb4ccaf0f9119.256p.jpg,https://pcpartpicker.com/product/PXCFf7/silverstone-sx1000-lpt-1000-w-80-platinum-certified-fully-modular-sfx-power-supply-sst-sx1000-lpt,1000,SFX
psu,Thermaltake Toughpower SFX 1000 W 80+ Gold Certified Fully Modular SFX Power Supply (PS-STP-1000FNFAGU-1),https://m.media-amazon.com/images/I/51ZCkQb5rtL.jpg,https://pcpartpicker.com/product/wRfnTW/thermaltake-toughpower-sfx-1000-w-80-gold-certified-fully-modular-sfx-power-supply-ps-stp-1000fnfagu-1,1000,SFX
psu,Cooler Master V SFX Platinum 1100 W 80+ Platinum Certified Fully Modular SFX Power Supply (MPZ-B001-SFAP-BUS),https://cdna.pcpartpicker.com/static/forever/images/product/343301e7c7c93040adb3e78a9d323112.256p.jpg,https://pcpartpicker.com/product/V2RwrH/cooler-master-v-sfx-platinum-1100-w-80-platinum-certified-fully-modular-sfx-power-supply-mpz-b001-sfap-bus,1100,SFX
psu,Corsair HX1000i 1000 W 80+ Platinum Certified Fully Modular ATX Power Supply (CP-9020074),https://cdna.pcpartpicker.com/static/forever/images/product/ca8717c73721d77d5e0d1fdb1cfed981.256p.jpg,https://pcpartpicker.com/product/TRfp99/corsair-power-supply-cp9020074,1000,ATX
psu,EVGA 400 N1 400 W ATX Power Supply (100-N1-0400-L1),https://m.media-amazon.com/images/I/51v4COMCCCL.jpg,https://pcpartpicker.com/product/86M323/evga-400-n1-400-w-atx-power-supply-100-n1-0400-l1,400,ATX
psu,be quiet! Pure Power 11 400 W 80+ Gold Certified ATX Power Supply (BN292),https://cdna.pcpartpicker.com/static/forever/images/product/b947717c761b539be4045f28c94c99e8.256p.jpg,https://pcpartpicker.com/product/t8c48d/be-quiet-pure-power-11-400-w-80-gold-certified-atx-power-supply-bn292,400,ATX
psu,Cooler Master Elite 400 V3 400 W 80+ Certified ATX Power Supply (MPW-4001-ACAAN1-US),https://cdna.pcpartpicker.com/static/forever/images/product/17e8927876225391ec44262a2e7bd1ac.256p.jpg,https://pcpartpicker.com/product/y6HRsY/cooler-master-elite-v3-400-w-80-certified-atx-power-supply-mpw-4001-acaan1-us,400,ATX
psu,KOLINK Classic Power 400 W 80+ Bronze Certified ATX Power Supply (KL-400v2),https://cdna.pcpartpicker.com/static/forever/images/product/c78bb26358e604f838bdb1e56772f4aa.256p.jpg,https://pcpartpicker.com/product/RHDkcf/kolink-classic-power-400-w-80-bronze-certified-atx-power-supply-kl-400v2,400,ATX
psu,be quiet! System Power 9 CM 400 W 80+ Bronze Certified Semi-modular ATX Power Supply (BN300),https://cdna.pcpartpicker.com/static/forever/images/product/c7615ed81c90d3e051aca4d771cc78fb.256p.jpg,https://pcpartpicker.com/product/fwvdnQ/be-quiet-system-power-9-cm-400-w-80-bronze-certified-semi-modular-atx-power-supply-bn300,400,ATX
psu,Deepcool PF400 230V 400 W 80+ Certified ATX Power Supply (R-PF400D-HA0B-US),https://m.media-amazon.com/images/I/51rQROjx2mL.jpg,https://pcpartpicker.com/product/HRV2FT/deepcool-pf400-230v-400-w-80-certified-atx-power-supply-r-pf400d-ha0b-us,400,ATX
psu,CoolMax V-400 400 W ATX Power Supply (V-400),https://m.media-amazon.com/images/I/41T0ZPZ94DL.jpg,https://pcpartpicker.com/product/3XQypg/coolmax-power-supply-v400,400,ATX
psu,FSP Group FSP400-60FGGBA 400 W 80+ Gold Certified Flex ATX Power Supply (FSP400-60FGGBA),https://m.media-amazon.com/images/I/51RM+70bH6L.jpg,https://pcpartpicker.com/product/m4nG3C/fsp-group-power-supply-fsp40060fggba,400,ATX
psu,Raidmax XT 400 W ATX Power Supply (RX-400XT),https://m.media-amazon.com/images/I/51QP-c7JVlL.jpg,https://pcpartpicker.com/product/qbjWGX/raidmax-power-supply-rx400xt,400,ATX
psu,Xilence XP400R6 400 W ATX Power Supply (XN041),https://m.media-amazon.com/images/I/41xDKYAGohL.jpg,https://pcpartpicker.com/product/fbVD4D/xilence-performance-c-400w-atx-power-supply-xn041,400,ATX
psu,SeaSonic Platinum 400 W 80+ Platinum Certified Fully Modular Fanless ATX Power Supply (SS-400FL2),https://cdna.pcpartpicker.com/static/forever/images/product/167bb299669bcf601a1668dfba6f1eca.256p.jpg,https://pcpartpicker.com/product/fBXfrH/seasonic-power-supply-ss400fl2,400,ATX
psu,Gigabyte PW400 400 W 80+ Certified ATX Power Supply (GP-PW400),https://cdna.pcpartpicker.com/static/forever/images/product/f0c8f1f8370785f58165de164bf0fcba.256p.jpg,https://pcpartpicker.com/product/nByqqs/gigabyte-400-w-80-certified-atx-power-supply-gp-pw400,400,ATX
psu,Rosewill RD-Z 400 W 80+ Certified ATX Power Supply (RD 400Z),https://cdna.pcpartpicker.com/static/forever/images/product/7e140b719ba71e85f8be877ea5e4dfcc.256p.jpg,https://pcpartpicker.com/product/MJyqqs/rosewill-rd-z-400-w-80-certified-atx-power-supply-rd-400z,400,ATX
psu,be quiet! System Power 9 400 W 80+ Bronze Certified ATX Power Supply (BN245),https://cdna.pcpartpicker.com/static/forever/images/product/c55ce37a8e56f3fa8edb0fb71bed9bfa.256p.jpg,https://pcpartpicker.com/product/2PZFf7/be-quiet-system-power-9-400-w-80-bronze-certified-atx-power-supply-bn245,400,ATX
